date,final_aqi
2024-08-16,39.0
2024-08-17,44.0
2024-08-18,48.0
2024-08-19,63.0
2024-08-20,44.0
2024-08-21,54.0
2024-08-22,50.0
2024-08-23,32.0
2024-08-24,31.0
2024-08-25,29.0
2024-08-26,35.0
2024-08-27,31.0
2024-08-28,34.0
2024-08-29,39.0
2024-08-30,37.0
2024-08-31,110.73950699533644
2024-09-01,110.51965356429048
2024-09-02,110.2998001332445
2024-09-03,110.07994670219853
2024-09-04,109.86009327115256
2024-09-05,109.64023984010659
2024-09-06,109.42038640906063
2024-09-07,109.20053297801465
2024-09-08,108.98067954696869
2024-09-09,108.76082611592271
2024-09-10,108.54097268487675
2024-09-11,130.0
2024-09-12,116.66666666666667
2024-09-13,136.66666666666669
2024-09-14,173.33333333333334
2024-09-15,156.66666666666669
2024-09-16,200.0
2024-09-17,107.00199866755496
2024-09-18,166.66666666666669
2024-09-19,116.66666666666667
2024-09-20,113.33333333333333
2024-09-21,106.12258494337108
2024-09-22,105.90273151232512
2024-09-23,116.66666666666667
2024-09-24,105.46302465023318
2024-09-25,123.33333333333334
2024-09-26,105.02331778814124
2024-09-27,104.80346435709527
2024-09-28,104.5836109260493
2024-09-30,104.14390406395736
2024-10-01,266.6666666666667
2024-10-02,317.6923076923077
2024-10-03,140.0
2024-10-04,103.26449033977349
2024-10-05,103.04463690872751
2024-10-06,113.33333333333333
2024-10-07,300.7692307692308
2024-10-08,316.9230769230769
2024-10-09,260.0
2024-10-10,233.33333333333334
2024-10-11,133.33333333333334
2024-10-12,270.0
2024-10-13,176.66666666666669
2024-10-14,113.33333333333333
2024-10-15,153.33333333333334
2024-10-16,260.0
2024-10-17,300.7692307692308
2024-10-18,266.6666666666667
2024-10-19,90.69649805447472
2024-10-20,100.0
2024-10-21,106.66666666666667
2024-10-22,230.0
2024-10-23,290.0
2024-10-24,326.15384615384613
2024-10-25,330.0
2024-10-26,332.3076923076923
2024-10-27,340.7692307692308
2024-10-28,326.9230769230769
2024-10-29,300.0
2024-10-30,323.0769230769231
2024-10-31,346.9230769230769
2024-11-01,401.2
2024-11-02,383.84615384615387
2024-11-03,344.61538461538464
2024-11-04,360.0
2024-11-05,336.9230769230769
2024-11-06,331.53846153846155
2024-11-07,330.7692307692308
2024-11-08,333.84615384615387
2024-11-09,333.84615384615387
2024-11-10,336.15384615384613
2024-11-11,335.38461538461536
2024-11-12,335.38461538461536
2024-11-13,336.9230769230769
2024-11-14,330.0
2024-11-15,336.15384615384613
2024-11-16,346.15384615384613
2024-11-17,343.84615384615387
2024-11-18,328.46153846153845
2024-11-19,325.38461538461536
2024-11-20,336.9230769230769
2024-11-21,323.84615384615387
2024-11-22,339.2307692307692
2024-11-23,344.61538461538464
2024-11-24,345.38461538461536
2024-11-25,337.6923076923077
2024-11-26,326.15384615384613
2024-11-27,323.0769230769231
2024-11-28,323.0769230769231
2024-11-29,316.15384615384613
2024-11-30,330.7692307692308
2024-12-01,340.0
2024-12-02,344.61538461538464
2024-12-03,333.84615384615387
2024-12-04,329.2307692307692
2024-12-05,326.15384615384613
2024-12-06,333.0769230769231
2024-12-07,323.84615384615387
2024-12-08,317.6923076923077
2024-12-09,306.9230769230769
2024-12-10,303.0769230769231
2024-12-11,320.7692307692308
2024-12-12,329.2307692307692
2024-12-13,312.3076923076923
2024-12-14,323.0769230769231
2024-12-15,323.84615384615387
2024-12-16,332.3076923076923
2024-12-17,335.38461538461536
2024-12-18,343.84615384615387
2024-12-19,346.9230769230769
2024-12-20,356.1538461538462
